tanggal,result,as,kop,kepala,ekor
2020-09-08,2765,2,7,6,5
2020-09-09,1980,1,9,8,0
2020-09-10,5635,5,6,3,5
2020-09-11,3454,3,4,5,4
2020-09-12,1255,1,2,5,5
2020-09-13,6710,6,7,1,0
2020-09-14,7813,7,8,1,3
2020-09-15,8043,8,0,4,3
2020-09-16,7948,7,9,4,8
2020-09-17,1630,1,6,3,0
2020-09-18,5894,5,8,9,4
2020-09-19,1734,1,7,3,4
2020-09-20,5980,5,9,8,0
2020-09-21,3245,3,2,4,5
2020-09-22,0260,0,2,6,0
2020-09-23,7659,7,6,5,9
2020-09-24,5095,5,0,9,5
2020-09-25,8461,8,4,6,1
2020-09-26,8385,8,3,8,5
2020-09-27,3034,3,0,3,4
2020-09-28,9250,9,2,5,0
2020-09-29,8988,8,9,8,8
2020-09-30,3603,3,6,0,3
2020-10-01,9753,9,7,5,3
2020-10-02,3846,3,8,4,6
2020-10-03,7526,7,5,2,6
2020-10-04,4125,4,1,2,5
2020-10-05,0593,0,5,9,3
2020-10-06,2641,2,6,4,1
2020-10-07,4267,4,2,6,7
2020-10-08,0820,0,8,2,0
2020-10-09,0301,0,3,0,1
2020-10-10,3265,3,2,6,5
2020-10-11,1125,1,1,2,5
2020-10-12,8902,8,9,0,2
2020-10-13,3951,3,9,5,1
2020-10-14,2640,2,6,4,0
2020-10-15,8748,8,7,4,8
2020-10-16,0187,0,1,8,7
2020-10-17,4916,4,9,1,6
2020-10-18,3602,3,6,0,2
2020-10-19,2309,2,3,0,9
2020-10-20,1402,1,4,0,2
2020-10-21,0257,0,2,5,7
2020-10-22,2006,2,0,0,6
2020-10-23,6423,6,4,2,3
2020-10-24,6652,6,6,5,2
2020-10-25,3670,3,6,7,0
2020-10-26,3625,3,6,2,5
2020-10-27,6084,6,0,8,4
2020-10-28,9895,9,8,9,5
2020-10-29,7452,7,4,5,2
2020-10-30,3089,3,0,8,9
2020-10-31,3331,3,3,3,1
2020-11-01,2038,2,0,3,8
2020-11-02,5315,5,3,1,5
2020-11-03,3572,3,5,7,2
2020-11-04,0537,0,5,3,7
2020-11-05,8017,8,0,1,7
2020-11-06,2429,2,4,2,9
2020-11-07,9328,9,3,2,8
2020-11-08,3411,3,4,1,1
2020-11-09,8795,8,7,9,5
2020-11-10,8431,8,4,3,1
2020-11-11,4349,4,3,4,9
2020-11-12,8714,8,7,1,4
2020-11-13,7965,7,9,6,5
2020-11-14,1789,1,7,8,9
2020-11-15,2471,2,4,7,1
2020-11-16,1065,1,0,6,5
2020-11-17,7633,7,6,3,3
2020-11-18,2915,2,9,1,5
2020-11-19,0561,0,5,6,1
2020-11-20,8360,8,3,6,0
2020-11-21,7498,7,4,9,8
2020-11-22,2743,2,7,4,3
2020-11-23,4610,4,6,1,0
2020-11-24,0406,0,4,0,6
2020-11-25,7140,7,1,4,0
2020-11-26,5906,5,9,0,6
2020-11-27,9055,9,0,5,5
2020-11-28,5654,5,6,5,4
2020-11-29,4985,4,9,8,5
2020-11-30,7228,7,2,2,8
2020-12-01,6545,6,5,4,5
2020-12-02,2484,2,4,8,4
2020-12-03,2210,2,2,1,0
2020-12-04,1191,1,1,9,1
2020-12-05,3972,3,9,7,2
2020-12-06,5254,5,2,5,4
2020-12-07,2574,2,5,7,4
2020-12-08,2020,2,0,2,0
2020-12-09,2680,2,6,8,0
2020-12-10,7929,7,9,2,9
2020-12-11,2135,2,1,3,5
2020-12-12,0925,0,9,2,5
2020-12-13,0918,0,9,1,8
2020-12-14,0799,0,7,9,9
2020-12-15,5697,5,6,9,7
2020-12-16,6431,6,4,3,1
2020-12-17,7654,7,6,5,4
2020-12-18,7406,7,4,0,6
2020-12-19,8227,8,2,2,7
2020-12-20,2074,2,0,7,4
2020-12-21,6147,6,1,4,7
2020-12-22,6214,6,2,1,4
2020-12-23,9279,9,2,7,9
2020-12-24,8429,8,4,2,9
2020-12-25,5464,5,4,6,4
2020-12-26,1655,1,6,5,5
2020-12-27,4431,4,4,3,1
2020-12-28,6456,6,4,5,6
2020-12-29,3049,3,0,4,9
2020-12-30,4988,4,9,8,8
2020-12-31,4905,4,9,0,5
2021-01-01,0717,0,7,1,7
2021-01-02,8722,8,7,2,2
2021-01-03,0206,0,2,0,6
2021-01-04,7339,7,3,3,9
2021-01-05,1784,1,7,8,4
2021-01-06,7342,7,3,4,2
2021-01-07,8978,8,9,7,8
2021-01-08,4736,4,7,3,6
2021-01-09,6960,6,9,6,0
2021-01-10,2487,2,4,8,7
2021-01-11,3802,3,8,0,2
2021-01-12,3796,3,7,9,6
2021-01-13,7052,7,0,5,2
2021-01-14,1944,1,9,4,4
2021-01-15,1985,1,9,8,5
2021-01-16,6586,6,5,8,6
2021-01-17,1653,1,6,5,3
2021-01-18,1892,1,8,9,2
2021-01-19,7673,7,6,7,3
2021-01-20,0191,0,1,9,1
2021-01-21,1039,1,0,3,9
2021-01-22,5990,5,9,9,0
2021-01-23,5507,5,5,0,7
2021-01-24,7737,7,7,3,7
2021-01-25,0432,0,4,3,2
2021-01-26,3246,3,2,4,6
2021-01-27,1927,1,9,2,7
2021-01-28,4509,4,5,0,9
2021-01-29,4289,4,2,8,9
2021-01-30,6386,6,3,8,6
2021-01-31,8810,8,8,1,0
2021-02-01,3800,3,8,0,0
2021-02-02,4189,4,1,8,9
2021-02-03,0735,0,7,3,5
2021-02-04,5063,5,0,6,3
2021-02-05,0124,0,1,2,4
2021-02-06,9647,9,6,4,7
2021-02-07,0691,0,6,9,1
2021-02-08,9460,9,4,6,0
2021-02-09,2734,2,7,3,4
2021-02-10,1829,1,8,2,9
2021-02-11,9074,9,0,7,4
2021-02-12,9115,9,1,1,5
2021-02-13,5831,5,8,3,1
2021-02-14,6403,6,4,0,3
2021-02-15,3357,3,3,5,7
2021-02-16,3551,3,5,5,1
2021-02-17,8303,8,3,0,3
2021-02-18,8206,8,2,0,6
2021-02-19,3718,3,7,1,8
2021-02-20,5401,5,4,0,1
2021-02-21,0888,0,8,8,8
2021-02-22,9409,9,4,0,9
2021-02-23,6701,6,7,0,1
2021-02-24,6515,6,5,1,5
2021-02-25,5679,5,6,7,9
2021-02-26,6458,6,4,5,8
2021-02-27,3481,3,4,8,1
2021-02-28,7148,7,1,4,8
2021-03-01,2745,2,7,4,5
2021-03-02,9167,9,1,6,7
2021-03-03,0633,0,6,3,3
2021-03-04,7504,7,5,0,4
2021-03-05,9143,9,1,4,3
2021-03-06,5287,5,2,8,7
2021-03-07,3617,3,6,1,7
2021-03-08,2578,2,5,7,8
2021-03-09,0057,0,0,5,7
2021-03-10,7830,7,8,3,0
2021-03-11,9708,9,7,0,8
2021-03-12,5298,5,2,9,8
2021-03-13,2051,2,0,5,1
2021-03-14,6805,6,8,0,5
2021-03-15,5680,5,6,8,0
2021-03-16,8397,8,3,9,7
2021-03-17,1223,1,2,2,3
2021-03-18,4313,4,3,1,3
2021-03-19,0286,0,2,8,6
2021-03-20,9981,9,9,8,1
2021-03-21,6112,6,1,1,2
2021-03-22,8465,8,4,6,5
2021-03-23,8439,8,4,3,9
2021-03-24,4419,4,4,1,9
2021-03-25,7417,7,4,1,7
2021-03-26,5496,5,4,9,6
2021-03-27,1868,1,8,6,8
2021-03-28,5218,5,2,1,8
2021-03-29,6480,6,4,8,0
2021-03-30,7350,7,3,5,0
2021-03-31,9309,9,3,0,9
2021-04-01,7876,7,8,7,6
2021-04-02,3871,3,8,7,1
2021-04-03,7563,7,5,6,3
2021-04-04,4228,4,2,2,8
2021-04-05,5087,5,0,8,7
2021-04-06,7361,7,3,6,1
2021-04-07,9809,9,8,0,9
2021-04-08,5066,5,0,6,6
2021-04-09,5658,5,6,5,8
2021-04-10,7727,7,7,2,7
2021-04-11,0154,0,1,5,4
2021-04-12,3521,3,5,2,1
2021-04-13,2033,2,0,3,3
2021-04-14,6164,6,1,6,4
2021-04-15,5910,5,9,1,0
2021-04-16,2268,2,2,6,8
2021-04-17,1663,1,6,6,3
2021-04-18,5198,5,1,9,8
2021-04-19,1059,1,0,5,9
2021-04-20,6501,6,5,0,1
2021-04-21,9125,9,1,2,5
2021-04-22,6025,6,0,2,5
2021-04-23,0916,0,9,1,6
2021-04-24,9969,9,9,6,9
2021-04-25,7064,7,0,6,4
2021-04-26,1802,1,8,0,2
2021-04-27,8029,8,0,2,9
2021-04-28,6914,6,9,1,4
2021-04-29,0926,0,9,2,6
2021-04-30,4692,4,6,9,2
2021-05-01,7047,7,0,4,7
2021-05-02,0567,0,5,6,7
2021-05-03,0594,0,5,9,4
2021-05-04,6913,6,9,1,3
2021-05-05,7984,7,9,8,4
2021-05-06,3979,3,9,7,9
2021-05-07,3007,3,0,0,7
2021-05-08,8556,8,5,5,6
2021-05-09,0249,0,2,4,9
2021-05-10,0044,0,0,4,4
2021-05-11,9300,9,3,0,0
2021-05-12,0930,0,9,3,0
2021-05-13,6957,6,9,5,7
2021-05-14,6187,6,1,8,7
2021-05-15,3173,3,1,7,3
2021-05-16,1482,1,4,8,2
2021-05-17,1915,1,9,1,5
2021-05-18,4067,4,0,6,7
2021-05-19,8429,8,4,2,9
2021-05-20,5238,5,2,3,8
2021-05-21,2854,2,8,5,4
2021-05-22,8494,8,4,9,4
2021-05-23,3298,3,2,9,8
2021-05-24,2959,2,9,5,9
2021-05-25,4812,4,8,1,2
2021-05-26,0657,0,6,5,7
2021-05-27,5618,5,6,1,8
2021-05-28,3486,3,4,8,6
2021-05-29,2443,2,4,4,3
2021-05-30,9854,9,8,5,4
2021-05-31,4581,4,5,8,1
2021-06-01,1993,1,9,9,3
2021-06-02,3810,3,8,1,0
2021-06-03,8929,8,9,2,9
2021-06-04,2350,2,3,5,0
2021-06-05,9899,9,8,9,9
2021-06-06,1429,1,4,2,9
2021-06-07,9419,9,4,1,9
2021-06-08,2814,2,8,1,4
2021-06-09,1406,1,4,0,6
2021-06-10,8161,8,1,6,1
2021-06-11,0608,0,6,0,8
2021-06-12,6234,6,2,3,4
2021-06-13,2971,2,9,7,1
2021-06-14,8998,8,9,9,8
2021-06-15,8926,8,9,2,6
2021-06-16,6932,6,9,3,2
2021-06-17,6760,6,7,6,0
2021-06-18,8934,8,9,3,4
2021-06-19,9809,9,8,0,9
2021-06-20,0920,0,9,2,0
2021-06-21,9903,9,9,0,3
2021-06-22,4122,4,1,2,2
2021-06-23,9096,9,0,9,6
2021-06-24,6520,6,5,2,0
2021-06-25,7790,7,7,9,0
2021-06-26,6624,6,6,2,4
2021-06-27,9115,9,1,1,5
2021-06-28,3104,3,1,0,4
2021-06-29,0863,0,8,6,3
2021-06-30,0239,0,2,3,9
2021-07-01,5546,5,5,4,6
2021-07-02,1693,1,6,9,3
2021-07-03,8312,8,3,1,2
2021-07-04,2147,2,1,4,7
2021-07-05,5122,5,1,2,2
2021-07-06,1791,1,7,9,1
2021-07-07,8137,8,1,3,7
2021-07-08,1888,1,8,8,8
2021-07-09,3072,3,0,7,2
2021-07-10,7056,7,0,5,6
2021-07-11,6040,6,0,4,0
2021-07-12,7221,7,2,2,1
2021-07-13,8090,8,0,9,0
2021-07-14,5192,5,1,9,2
2021-07-15,9599,9,5,9,9
2021-07-16,4395,4,3,9,5
2021-07-17,1669,1,6,6,9
2021-07-18,5079,5,0,7,9
2021-07-19,7300,7,3,0,0
2021-07-20,0290,0,2,9,0
2021-07-21,0548,0,5,4,8
2021-07-22,6161,6,1,6,1
2021-07-23,0062,0,0,6,2
2021-07-24,2219,2,2,1,9
2021-07-25,3772,3,7,7,2
2021-07-26,3516,3,5,1,6
2021-07-27,2838,2,8,3,8
2021-07-28,0930,0,9,3,0
2021-07-29,9884,9,8,8,4
2021-07-30,1138,1,1,3,8
2021-07-31,7910,7,9,1,0
2021-08-01,2979,2,9,7,9
2021-08-02,2846,2,8,4,6
2021-08-03,0461,0,4,6,1
2021-08-04,4285,4,2,8,5
2021-08-05,6086,6,0,8,6
2021-08-06,3625,3,6,2,5
2021-08-07,0213,0,2,1,3
2021-08-08,6170,6,1,7,0
2021-08-09,5092,5,0,9,2
2021-08-10,2750,2,7,5,0
2021-08-11,9206,9,2,0,6
2021-08-12,3193,3,1,9,3
2021-08-13,9868,9,8,6,8
2021-08-14,6795,6,7,9,5
2021-08-15,6536,6,5,3,6
2021-08-16,1135,1,1,3,5
2021-08-17,3749,3,7,4,9
2021-08-18,8277,8,2,7,7
2021-08-19,4811,4,8,1,1
2021-08-20,0883,0,8,8,3
2021-08-21,6772,6,7,7,2
2021-08-22,1220,1,2,2,0
2021-08-23,2841,2,8,4,1
2021-08-24,9963,9,9,6,3
2021-08-25,9804,9,8,0,4
2021-08-26,0315,0,3,1,5
2021-08-27,9216,9,2,1,6
2021-08-28,0852,0,8,5,2
2021-08-29,3320,3,3,2,0
2021-08-30,9150,9,1,5,0
2021-08-31,8566,8,5,6,6
2021-09-01,2519,2,5,1,9
2021-09-02,6881,6,8,8,1
2021-09-03,1231,1,2,3,1
2021-09-04,4503,4,5,0,3
2021-09-05,9587,9,5,8,7
2021-09-06,4097,4,0,9,7
2021-09-07,8962,8,9,6,2
2021-09-08,3990,3,9,9,0
2021-09-09,1765,1,7,6,5
2021-09-10,2913,2,9,1,3
2021-09-11,8299,8,2,9,9
2021-09-12,7948,7,9,4,8
2021-09-13,5191,5,1,9,1
2021-09-14,2002,2,0,0,2
2021-09-15,0984,0,9,8,4
2021-09-16,4580,4,5,8,0
2021-09-17,5300,5,3,0,0
2021-09-18,3148,3,1,4,8
2021-09-19,5823,5,8,2,3
2021-09-20,2612,2,6,1,2
2021-09-21,3806,3,8,0,6
2021-09-22,3728,3,7,2,8
2021-09-23,9906,9,9,0,6
2021-09-24,7911,7,9,1,1
2021-09-25,0905,0,9,0,5
2021-09-26,4503,4,5,0,3
2021-09-27,9732,9,7,3,2
2021-09-28,3527,3,5,2,7
2021-09-29,6737,6,7,3,7
2021-09-30,0675,0,6,7,5
2021-10-01,2538,2,5,3,8
2021-10-02,0948,0,9,4,8
2021-10-03,2438,2,4,3,8
2021-10-04,9360,9,3,6,0
2021-10-05,8471,8,4,7,1
2021-10-06,4294,4,2,9,4
2021-10-07,6043,6,0,4,3
2021-10-08,0617,0,6,1,7
2021-10-09,9492,9,4,9,2
2021-10-10,9388,9,3,8,8
2021-10-11,3896,3,8,9,6
2021-10-12,4153,4,1,5,3
2021-10-13,5769,5,7,6,9
2021-10-14,4908,4,9,0,8
2021-10-15,7492,7,4,9,2
2021-10-16,6821,6,8,2,1
2021-10-17,1772,1,7,7,2
2021-10-18,4151,4,1,5,1
2021-10-19,6034,6,0,3,4
2021-10-20,2731,2,7,3,1
2021-10-21,9173,9,1,7,3
2021-10-22,0416,0,4,1,6
2021-10-23,1188,1,1,8,8
2021-10-24,9810,9,8,1,0
2021-10-25,7349,7,3,4,9
2021-10-26,0610,0,6,1,0
2021-10-27,1103,1,1,0,3
2021-10-28,0764,0,7,6,4
2021-10-29,3800,3,8,0,0
2021-10-30,9133,9,1,3,3
2021-10-31,1291,1,2,9,1
2021-11-01,6818,6,8,1,8
2021-11-02,8036,8,0,3,6
2021-11-03,9409,9,4,0,9
2021-11-04,6270,6,2,7,0
2021-11-05,9875,9,8,7,5
2021-11-06,7265,7,2,6,5
2021-11-07,3290,3,2,9,0
2021-11-08,1087,1,0,8,7
2021-11-09,9811,9,8,1,1
2021-11-10,2907,2,9,0,7
2021-11-11,1262,1,2,6,2
2021-11-12,7249,7,2,4,9
2021-11-13,0119,0,1,1,9
2021-11-14,7216,7,2,1,6
2021-11-15,8151,8,1,5,1
2021-11-16,4568,4,5,6,8
2021-11-17,4599,4,5,9,9
2021-11-18,8658,8,6,5,8
2021-11-19,7608,7,6,0,8
2021-11-20,8572,8,5,7,2
2021-11-21,9339,9,3,3,9
2021-11-22,9833,9,8,3,3
2021-11-23,7656,7,6,5,6
2021-11-24,0339,0,3,3,9
2021-11-25,2645,2,6,4,5
2021-11-26,7401,7,4,0,1
2021-11-27,0879,0,8,7,9
2021-11-28,0500,0,5,0,0
2021-11-29,3036,3,0,3,6
2021-11-30,8871,8,8,7,1
2021-12-01,9375,9,3,7,5
2021-12-02,5622,5,6,2,2
2021-12-03,1789,1,7,8,9
2021-12-04,1395,1,3,9,5
2021-12-05,1542,1,5,4,2
2021-12-06,8087,8,0,8,7
2021-12-07,2626,2,6,2,6
2021-12-08,7712,7,7,1,2
2021-12-09,9482,9,4,8,2
2021-12-10,2741,2,7,4,1
2021-12-11,1063,1,0,6,3
2021-12-12,5714,5,7,1,4
2021-12-13,6944,6,9,4,4
2021-12-14,8647,8,6,4,7
2021-12-15,5268,5,2,6,8
2021-12-16,1980,1,9,8,0
2021-12-17,7687,7,6,8,7
2021-12-18,9492,9,4,9,2
2021-12-19,0039,0,0,3,9
2021-12-20,7780,7,7,8,0
2021-12-21,5368,5,3,6,8
2021-12-22,9619,9,6,1,9
2021-12-23,3053,3,0,5,3
2021-12-24,4505,4,5,0,5
2021-12-25,3842,3,8,4,2
2021-12-26,0760,0,7,6,0
2021-12-27,8478,8,4,7,8
2021-12-28,8751,8,7,5,1
2021-12-29,8515,8,5,1,5
2021-12-30,6031,6,0,3,1
2021-12-31,0362,0,3,6,2
2022-01-01,5282,5,2,8,2
2022-01-02,0385,0,3,8,5
2022-01-03,0811,0,8,1,1
2022-01-04,5856,5,8,5,6
2022-01-05,7054,7,0,5,4
2022-01-06,2051,2,0,5,1
2022-01-07,9550,9,5,5,0
2022-01-08,0291,0,2,9,1
2022-01-09,1939,1,9,3,9
2022-01-10,0014,0,0,1,4
2022-01-11,1356,1,3,5,6
2022-01-12,0180,0,1,8,0
2022-01-13,2074,2,0,7,4
2022-01-14,6879,6,8,7,9
2022-01-15,6998,6,9,9,8
2022-01-16,9706,9,7,0,6
2022-01-17,0298,0,2,9,8
2022-01-18,3948,3,9,4,8
2022-01-19,6439,6,4,3,9
2022-01-20,6123,6,1,2,3
2022-01-21,4367,4,3,6,7
2022-01-22,8376,8,3,7,6
2022-01-23,1281,1,2,8,1
2022-01-24,3151,3,1,5,1
2022-01-25,3750,3,7,5,0
2022-01-26,5732,5,7,3,2
2022-01-27,5440,5,4,4,0
2022-01-28,8301,8,3,0,1
2022-01-29,9065,9,0,6,5
2022-01-30,6083,6,0,8,3
2022-01-31,9153,9,1,5,3
2022-02-01,4131,4,1,3,1
2022-02-02,8499,8,4,9,9
2022-02-03,9161,9,1,6,1
2022-02-04,8985,8,9,8,5
2022-02-05,0186,0,1,8,6
2022-02-06,3473,3,4,7,3
2022-02-07,1913,1,9,1,3
2022-02-08,5601,5,6,0,1
2022-02-09,3875,3,8,7,5
2022-02-10,6061,6,0,6,1
2022-02-11,5814,5,8,1,4
2022-02-12,6524,6,5,2,4
2022-02-13,6206,6,2,0,6
2022-02-14,8734,8,7,3,4
2022-02-15,2998,2,9,9,8
2022-02-16,2335,2,3,3,5
2022-02-17,8599,8,5,9,9
2022-02-18,2104,2,1,0,4
2022-02-19,2917,2,9,1,7
2022-02-20,5516,5,5,1,6
2022-02-21,8313,8,3,1,3
2022-02-22,1179,1,1,7,9
2022-02-23,9254,9,2,5,4
2022-02-24,6753,6,7,5,3
2022-02-25,3337,3,3,3,7
2022-02-26,0887,0,8,8,7
2022-02-27,0314,0,3,1,4
2022-02-28,6266,6,2,6,6
2022-03-01,0357,0,3,5,7
2022-03-02,6612,6,6,1,2
2022-03-03,5720,5,7,2,0
2022-03-04,5795,5,7,9,5
2022-03-05,9811,9,8,1,1
2022-03-06,8535,8,5,3,5
2022-03-07,0885,0,8,8,5
2022-03-08,1305,1,3,0,5
2022-03-09,3629,3,6,2,9
2022-03-10,6287,6,2,8,7
2022-03-11,6249,6,2,4,9
2022-03-12,1860,1,8,6,0
2022-03-13,7520,7,5,2,0
2022-03-14,3695,3,6,9,5
2022-03-15,0091,0,0,9,1
2022-03-16,1200,1,2,0,0
2022-03-17,5693,5,6,9,3
2022-03-18,5891,5,8,9,1
2022-03-19,4296,4,2,9,6
2022-03-20,6718,6,7,1,8
2022-03-21,0831,0,8,3,1
2022-03-22,5378,5,3,7,8
2022-03-23,9652,9,6,5,2
2022-03-24,3795,3,7,9,5
2022-03-25,5692,5,6,9,2
2022-03-26,9363,9,3,6,3
2022-03-27,1752,1,7,5,2
2022-03-28,2206,2,2,0,6
2022-03-29,8720,8,7,2,0
2022-03-30,1440,1,4,4,0
2022-03-31,8773,8,7,7,3
2022-04-01,3215,3,2,1,5
2022-04-02,3156,3,1,5,6
2022-04-03,4410,4,4,1,0
2022-04-04,5723,5,7,2,3
2022-04-05,8169,8,1,6,9
2022-04-06,1027,1,0,2,7
2022-04-07,4631,4,6,3,1
2022-04-08,1959,1,9,5,9
2022-04-09,3832,3,8,3,2
2022-04-10,6409,6,4,0,9
2022-04-11,5392,5,3,9,2
2022-04-12,6172,6,1,7,2
2022-04-13,7802,7,8,0,2
2022-04-14,4971,4,9,7,1
2022-04-15,4772,4,7,7,2
2022-04-16,5282,5,2,8,2
2022-04-17,3483,3,4,8,3
2022-04-18,5563,5,5,6,3
2022-04-19,3090,3,0,9,0
2022-04-20,2344,2,3,4,4
2022-04-21,9583,9,5,8,3
2022-04-22,8919,8,9,1,9
2022-04-23,9064,9,0,6,4
2022-04-24,6255,6,2,5,5
2022-04-25,3491,3,4,9,1
2022-04-26,3678,3,6,7,8
2022-04-27,5656,5,6,5,6
2022-04-28,1925,1,9,2,5
2022-04-29,3424,3,4,2,4
2022-04-30,9298,9,2,9,8
2022-05-01,1937,1,9,3,7
2022-05-02,7464,7,4,6,4
2022-05-03,1335,1,3,3,5
2022-05-04,1877,1,8,7,7
2022-05-05,5060,5,0,6,0
2022-05-06,5340,5,3,4,0
2022-05-07,9205,9,2,0,5
2022-05-08,4621,4,6,2,1
2022-05-09,2961,2,9,6,1
2022-05-10,2439,2,4,3,9
2022-05-11,1760,1,7,6,0
2022-05-12,9389,9,3,8,9
2022-05-13,1535,1,5,3,5
2022-05-14,5841,5,8,4,1
2022-05-15,1114,1,1,1,4
2022-05-16,4102,4,1,0,2
2022-05-17,3988,3,9,8,8
2022-05-18,5782,5,7,8,2
2022-05-19,7801,7,8,0,1
2022-05-20,6526,6,5,2,6
2022-05-21,1205,1,2,0,5
2022-05-22,7296,7,2,9,6
2022-05-23,5470,5,4,7,0
2022-05-24,2828,2,8,2,8
2022-05-25,3764,3,7,6,4
2022-05-26,6644,6,6,4,4
2022-05-27,8114,8,1,1,4
2022-05-28,4470,4,4,7,0
2022-05-29,7708,7,7,0,8
2022-05-30,7217,7,2,1,7
2022-05-31,8954,8,9,5,4
2022-06-01,4928,4,9,2,8
2022-06-02,0756,0,7,5,6
2022-06-03,5118,5,1,1,8
2022-06-04,4261,4,2,6,1
2022-06-05,1548,1,5,4,8
2022-06-06,0477,0,4,7,7
2022-06-07,6863,6,8,6,3
2022-06-08,7441,7,4,4,1
2022-06-09,3819,3,8,1,9
2022-06-10,1172,1,1,7,2
2022-06-11,9104,9,1,0,4
2022-06-12,1193,1,1,9,3
2022-06-13,7638,7,6,3,8
2022-06-14,8739,8,7,3,9
2022-06-15,0951,0,9,5,1
2022-06-16,8771,8,7,7,1
2022-06-17,8665,8,6,6,5
2022-06-18,4372,4,3,7,2
2022-06-19,3507,3,5,0,7
2022-06-20,2603,2,6,0,3
2022-06-21,5218,5,2,1,8
2022-06-22,2165,2,1,6,5
2022-06-23,3760,3,7,6,0
2022-06-24,0941,0,9,4,1
2022-06-25,5319,5,3,1,9
2022-06-26,9339,9,3,3,9
2022-06-27,5060,5,0,6,0
2022-06-28,6614,6,6,1,4
2022-06-29,8543,8,5,4,3
2022-06-30,1965,1,9,6,5
2022-07-01,1647,1,6,4,7
2022-07-02,8591,8,5,9,1
2022-07-03,0524,0,5,2,4
2022-07-04,6944,6,9,4,4
2022-07-05,0427,0,4,2,7
2022-07-06,5865,5,8,6,5
2022-07-07,3715,3,7,1,5
2022-07-08,1878,1,8,7,8
2022-07-09,2576,2,5,7,6
2022-07-10,6952,6,9,5,2
2022-07-11,1954,1,9,5,4
2022-07-12,0384,0,3,8,4
2022-07-13,2135,2,1,3,5
2022-07-14,5199,5,1,9,9
2022-07-15,5485,5,4,8,5
2022-07-16,7833,7,8,3,3
2022-07-17,0954,0,9,5,4
2022-07-18,2380,2,3,8,0
2022-07-19,4776,4,7,7,6
2022-07-20,6711,6,7,1,1
2022-07-21,4413,4,4,1,3
2022-07-22,2201,2,2,0,1
2022-07-23,1664,1,6,6,4
2022-07-24,0398,0,3,9,8
2022-07-25,9283,9,2,8,3
2022-07-26,4360,4,3,6,0
2022-07-27,4623,4,6,2,3
2022-07-28,0265,0,2,6,5
2022-07-29,4520,4,5,2,0
2022-07-30,1645,1,6,4,5
2022-07-31,5963,5,9,6,3
2022-08-01,5729,5,7,2,9
2022-08-02,9837,9,8,3,7
2022-08-03,7289,7,2,8,9
2022-08-04,6411,6,4,1,1
2022-08-05,9944,9,9,4,4
2022-08-06,9521,9,5,2,1
2022-08-07,4148,4,1,4,8
2022-08-08,9986,9,9,8,6
2022-08-09,7491,7,4,9,1
2022-08-10,9771,9,7,7,1
2022-08-11,2436,2,4,3,6
2022-08-12,5444,5,4,4,4
2022-08-13,4852,4,8,5,2
2022-08-14,1195,1,1,9,5
2022-08-15,0242,0,2,4,2
2022-08-16,9615,9,6,1,5
2022-08-17,4185,4,1,8,5
2022-08-18,2458,2,4,5,8
2022-08-19,4484,4,4,8,4
2022-08-20,7722,7,7,2,2
2022-08-21,4028,4,0,2,8
2022-08-22,4101,4,1,0,1
2022-08-23,2650,2,6,5,0
2022-08-24,1232,1,2,3,2
2022-08-25,9412,9,4,1,2
2022-08-26,1585,1,5,8,5
2022-08-27,5733,5,7,3,3
2022-08-28,7574,7,5,7,4
2022-08-29,4806,4,8,0,6
2022-08-30,2667,2,6,6,7
2022-08-31,0512,0,5,1,2
2022-09-01,6801,6,8,0,1
2022-09-02,2389,2,3,8,9
2022-09-03,6628,6,6,2,8
2022-09-04,5054,5,0,5,4
2022-09-05,6404,6,4,0,4
2022-09-06,1025,1,0,2,5
2022-09-07,9910,9,9,1,0
2022-09-08,5197,5,1,9,7
2022-09-09,2972,2,9,7,2
2022-09-10,7576,7,5,7,6
2022-09-11,7831,7,8,3,1
2022-09-12,0661,0,6,6,1
2022-09-13,5765,5,7,6,5
2022-09-14,7528,7,5,2,8
2022-09-15,1454,1,4,5,4
2022-09-16,3401,3,4,0,1
2022-09-17,3498,3,4,9,8
2022-09-18,7643,7,6,4,3
2022-09-19,7994,7,9,9,4
2022-09-20,5865,5,8,6,5
2022-09-21,9436,9,4,3,6
2022-09-22,1597,1,5,9,7
2022-09-23,7546,7,5,4,6
2022-09-24,1874,1,8,7,4
2022-09-25,7015,7,0,1,5
2022-09-26,4755,4,7,5,5
2022-09-27,7456,7,4,5,6
2022-09-28,2202,2,2,0,2
2022-09-29,9639,9,6,3,9
2022-09-30,3429,3,4,2,9
2022-10-01,2664,2,6,6,4
2022-10-02,6346,6,3,4,6
2022-10-03,2652,2,6,5,2
2022-10-04,9794,9,7,9,4
2022-10-05,2413,2,4,1,3
2022-10-06,8964,8,9,6,4
2022-10-07,1473,1,4,7,3
2022-10-08,5235,5,2,3,5
2022-10-09,6044,6,0,4,4
2022-10-10,2056,2,0,5,6
2022-10-11,3576,3,5,7,6
2022-10-12,0606,0,6,0,6
2022-10-13,5977,5,9,7,7
2022-10-14,5080,5,0,8,0
2022-10-15,7712,7,7,1,2
2022-10-16,5629,5,6,2,9
2022-10-17,3755,3,7,5,5
2022-10-18,9727,9,7,2,7
2022-10-19,7470,7,4,7,0
2022-10-20,8685,8,6,8,5
2022-10-21,2920,2,9,2,0
2022-10-22,6110,6,1,1,0
2022-10-23,5198,5,1,9,8
